mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,override_action,reason_code,human_note,review_status
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Coal tar,ESTO,09.08.04 BKB/PB plants,02.07 Coal tar,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Coke oven coke,ESTO,09.08.04 BKB/PB plants,01.05 Lignite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Coke oven coke,ESTO,09.08.04 BKB/PB plants,02.01 Coke oven coke,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Coke oven gas,ESTO,09.08.04 BKB/PB plants,02.03 Coke oven gas,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Electricity,ESTO,09.08.04 BKB/PB plants,17 Electricity,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Fuel oil,ESTO,09.08.04 BKB/PB plants,07.08 Fuel oil,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Gas and diesel oil,ESTO,09.08.04 BKB/PB plants,07.07 Gas/diesel oil,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Industrial waste,ESTO,09.08.04 BKB/PB plants,16.02 Industrial waste,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Kerosene,ESTO,09.08.04 BKB/PB plants,07.06 Kerosene,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,LPG,ESTO,09.08.04 BKB/PB plants,07.09 LPG,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Lignite,ESTO,09.08.04 BKB/PB plants,01.04 Anthracite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Natural gas,ESTO,09.08.04 BKB/PB plants,08.01 Natural gas,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Other products,ESTO,09.08.04 BKB/PB plants,07.17 Other products,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Other recovered gases,ESTO,09.08.04 BKB/PB plants,02.05 Other recovered gases,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Patent fuel,ESTO,09.08.04 BKB/PB plants,02.06 Patent fuel,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Peat products,ESTO,09.08.04 BKB/PB plants,03 Peat,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Petroleum coke,ESTO,09.08.04 BKB/PB plants,07.16 Petroleum coke,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Sub bituminous coal,ESTO,09.08.04 BKB/PB plants,01.02 Other bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,BKB and PB plants/BKB and PB plants,Sub bituminous coal,ESTO,09.08.04 BKB/PB plants,01.03 Sub-bituminous coal,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Anthracite,ESTO,09.08.02 Blast furnaces (including own use),01.04 Anthracite,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Blast furnace gas,ESTO,09.08.02 Blast furnaces (including own use),02.04 Blast furnace gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Coal tar,ESTO,09.08.02 Blast furnaces (including own use),02.07 Coal tar,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Coke oven coke,ESTO,09.08.02 Blast furnaces (including own use),02.01 Coke oven coke,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Coke oven gas,ESTO,09.08.02 Blast furnaces (including own use),02.03 Coke oven gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Coking coal,ESTO,09.08.02 Blast furnaces (including own use),01.01 Coking coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Electricity,ESTO,09.08.02 Blast furnaces (including own use),17 Electricity,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Fuel oil,ESTO,09.08.02 Blast furnaces (including own use),07.08 Fuel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Natural gas,ESTO,09.08.02 Blast furnaces (including own use),08.01 Natural gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Other bituminous coal,ESTO,09.08.02 Blast furnaces (including own use),01.02 Other bituminous coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Other recovered gases,ESTO,09.08.02 Blast furnaces (including own use),02.05 Other recovered gases,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Blast furnaces/Blast furnaces,Patent fuel,ESTO,09.08.02 Blast furnaces (including own use),02.06 Patent fuel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Anthracite,ESTO,16.01-16.02 Buildings,01.03 Sub-bituminous coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Aviation gasoline,ESTO,16.01-16.02 Buildings,07.01 Motor gasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,BKB and PB,ESTO,16.01-16.02 Buildings,02.07 Coal tar,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Bagasse,ESTO,16.01-16.02 Buildings,04 Peat products,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Bagasse,ESTO,16.01-16.02 Buildings,15.02 Bagasse,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Biodiesel,ESTO,16.01-16.02 Buildings,16.05 Biogasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Biogas,ESTO,16.01-16.02 Buildings,15.05 Other biomass,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Biogasoline,ESTO,16.01-16.02 Buildings,16.04 Municipal solid waste (non-renewable),include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Blast furnace gas,ESTO,16.01-16.02 Buildings,02.03 Coke oven gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Charcoal,ESTO,16.01-16.02 Buildings,15.01 Fuelwood & woodwaste,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Coal tar,ESTO,16.01-16.02 Buildings,02.06 Patent fuel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Coke oven coke,ESTO,16.01-16.02 Buildings,01.05 Lignite,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Coke oven gas,ESTO,16.01-16.02 Buildings,02.01 Coke oven coke,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Electricity,ESTO,16.01-16.02 Buildings,16.12 Hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Fuel oil,ESTO,16.01-16.02 Buildings,07.07 Gas/diesel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Fuelwood and woodwaste,ESTO,16.01-16.02 Buildings,12.99 Solar nonspecified,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Gas and diesel oil,ESTO,16.01-16.02 Buildings,07.06 Kerosene,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Gas works gas,ESTO,16.01-16.02 Buildings,08.01 Natural gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Geothermal,ESTO,16.01-16.02 Buildings,08.03 Gas works gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Heat,ESTO,16.01-16.02 Buildings,17 Electricity,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Hydrogen,ESTO,16.01-16.02 Buildings,16.06 Biodiesel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Industrial waste,ESTO,16.01-16.02 Buildings,16.01 Biogas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Kerosene,ESTO,16.01-16.02 Buildings,07.05 Kerosene type jet fuel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Kerosene type jet fuel,ESTO,16.01-16.02 Buildings,07.02 Aviation gasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,LPG,ESTO,16.01-16.02 Buildings,07.08 Fuel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Lignite,ESTO,16.01-16.02 Buildings,01.04 Anthracite,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Motor gasoline,ESTO,16.01-16.02 Buildings,02.08 BKB/PB,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Municipal solid waste non renewable,ESTO,16.01-16.02 Buildings,16.03 Municipal solid waste (renewable),include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Municipal solid waste renewable,ESTO,16.01-16.02 Buildings,16.02 Industrial waste,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Natural gas,ESTO,16.01-16.02 Buildings,07.09 LPG,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Other biomass,ESTO,16.01-16.02 Buildings,15.03 Charcoal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Other recovered gases,ESTO,16.01-16.02 Buildings,02.04 Blast furnace gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Patent fuel,ESTO,16.01-16.02 Buildings,02.05 Other recovered gases,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Peat,ESTO,16.01-16.02 Buildings,18 Heat,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Peat products,ESTO,16.01-16.02 Buildings,03 Peat,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Solar nonspecified,ESTO,16.01-16.02 Buildings,11 Geothermal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings,Sub bituminous coal,ESTO,16.01-16.02 Buildings,01.02 Other bituminous coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Anthracite,ESTO,16.02 Residential,01.03 Sub-bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Bagasse,ESTO,16.02 Residential,04 Peat products,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Biodiesel,ESTO,16.02 Residential,16.05 Biogasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Biogas,ESTO,16.02 Residential,15.05 Other biomass,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Charcoal,ESTO,16.02 Residential,15.01 Fuelwood & woodwaste,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Coke oven gas,ESTO,16.02 Residential,02.01 Coke oven coke,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Fuel oil,ESTO,16.02 Residential,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Fuelwood and woodwaste,ESTO,16.02 Residential,12.99 Solar nonspecified,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Gas and diesel oil,ESTO,16.02 Residential,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Gas works gas,ESTO,16.02 Residential,08.01 Natural gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Geothermal,ESTO,16.02 Residential,08.03 Gas works gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Heat,ESTO,16.02 Residential,17 Electricity,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,LPG,ESTO,16.02 Residential,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Lignite,ESTO,16.02 Residential,01.04 Anthracite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Motor gasoline,ESTO,16.02 Residential,02.08 BKB/PB,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Natural gas,ESTO,16.02 Residential,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Other biomass,ESTO,16.02 Residential,15.03 Charcoal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Peat,ESTO,16.02 Residential,18 Heat,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Peat products,ESTO,16.02 Residential,03 Peat,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Solar nonspecified,ESTO,16.02 Residential,11 Geothermal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Residential,Sub bituminous coal,ESTO,16.02 Residential,01.02 Other bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Anthracite,ESTO,16.01 Commercial and public services,01.03 Sub-bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Aviation gasoline,ESTO,16.01 Commercial and public services,07.01 Motor gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,BKB and PB,ESTO,16.01 Commercial and public services,02.07 Coal tar,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Biodiesel,ESTO,16.01 Commercial and public services,16.05 Biogasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Biogas,ESTO,16.01 Commercial and public services,15.05 Other biomass,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Biogasoline,ESTO,16.01 Commercial and public services,16.04 Municipal solid waste (non-renewable),exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Blast furnace gas,ESTO,16.01 Commercial and public services,02.03 Coke oven gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Charcoal,ESTO,16.01 Commercial and public services,15.01 Fuelwood & woodwaste,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Coal tar,ESTO,16.01 Commercial and public services,02.06 Patent fuel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Coke oven coke,ESTO,16.01 Commercial and public services,01.05 Lignite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Coke oven gas,ESTO,16.01 Commercial and public services,02.01 Coke oven coke,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Fuel oil,ESTO,16.01 Commercial and public services,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Fuelwood and woodwaste,ESTO,16.01 Commercial and public services,12.99 Solar nonspecified,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Gas and diesel oil,ESTO,16.01 Commercial and public services,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Gas works gas,ESTO,16.01 Commercial and public services,08.01 Natural gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Geothermal,ESTO,16.01 Commercial and public services,08.03 Gas works gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Heat,ESTO,16.01 Commercial and public services,17 Electricity,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Hydrogen,ESTO,16.01 Commercial and public services,16.06 Biodiesel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Hydrogen,ESTO,16.01 Commercial and public services,16.12 Hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Industrial waste,ESTO,16.01 Commercial and public services,16.01 Biogas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Kerosene,ESTO,16.01 Commercial and public services,07.05 Kerosene type jet fuel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Kerosene type jet fuel,ESTO,16.01 Commercial and public services,07.02 Aviation gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,LPG,ESTO,16.01 Commercial and public services,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Lignite,ESTO,16.01 Commercial and public services,01.04 Anthracite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Motor gasoline,ESTO,16.01 Commercial and public services,02.08 BKB/PB,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Municipal solid waste non renewable,ESTO,16.01 Commercial and public services,16.03 Municipal solid waste (renewable),exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Municipal solid waste renewable,ESTO,16.01 Commercial and public services,16.02 Industrial waste,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Natural gas,ESTO,16.01 Commercial and public services,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Other biomass,ESTO,16.01 Commercial and public services,15.03 Charcoal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Other recovered gases,ESTO,16.01 Commercial and public services,02.04 Blast furnace gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Patent fuel,ESTO,16.01 Commercial and public services,02.05 Other recovered gases,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Solar nonspecified,ESTO,16.01 Commercial and public services,11 Geothermal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services,Sub bituminous coal,ESTO,16.01 Commercial and public services,01.02 Other bituminous coal,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Buildings/Services/Data_Centers,Anthracite,ESTO,16.01.01 Datacentres,01.04 Anthracite,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
