mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,relationship_status,target_pair_registry_status
leap_to_ninth,NINTH,LEAP,Industry,Paraffin waxes,NINTH,14_industry_sector,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry,Patent fuel,NINTH,14_industry_sector,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry,PetProd nonspecified,NINTH,14_industry_sector,07_petroleum_products_unallocated,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry,Petroleum coke,NINTH,14_industry_sector,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry,Refinery gas not liquefied,NINTH,14_industry_sector,07_10_refinery_gas_not_liquefied,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry,Sub bituminous coal,NINTH,14_industry_sector,01_x_thermal_coal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry,White spirit SBP,NINTH,14_industry_sector,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Anthracite,NINTH,14_02_construction,01_x_thermal_coal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Bagasse,NINTH,14_02_construction,15_02_bagasse,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Construction,Bio jet kerosene,NINTH,14_02_construction,16_07_bio_jet_kerosene,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Construction,Biodiesel,NINTH,14_02_construction,16_06_biodiesel,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Biogas,NINTH,14_02_construction,16_01_biogas,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Biogasoline,NINTH,14_02_construction,16_05_biogasoline,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Construction,Black liquor,NINTH,14_02_construction,15_04_black_liquor,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Construction,Charcoal,NINTH,14_02_construction,15_03_charcoal,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Construction,Coke oven coke,NINTH,14_02_construction,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Coking coal,NINTH,14_02_construction,01_01_coking_coal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Crude oil,NINTH,14_02_construction,06_01_crude_oil,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Electricity,NINTH,14_02_construction,17_electricity,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Fuel oil,NINTH,14_02_construction,07_08_fuel_oil,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Fuelwood and woodwaste,NINTH,14_02_construction,15_01_fuelwood_and_woodwaste,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Construction,Gas and diesel oil,NINTH,14_02_construction,07_07_gas_diesel_oil,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Gas works gas,NINTH,14_02_construction,08_03_gas_works_gas,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Heat,NINTH,14_02_construction,18_heat,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Industrial waste,NINTH,14_02_construction,16_02_industrial_waste,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Kerosene,NINTH,14_02_construction,07_06_kerosene,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Kerosene type jet fuel,NINTH,14_02_construction,07_x_jet_fuel,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,LPG,NINTH,14_02_construction,07_09_lpg,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Lignite,NINTH,14_02_construction,01_05_lignite,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Motor gasoline,NINTH,14_02_construction,07_01_motor_gasoline,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Municipal solid waste non renewable,NINTH,14_02_construction,16_04_municipal_solid_waste_nonrenewable,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Municipal solid waste renewable,NINTH,14_02_construction,16_03_municipal_solid_waste_renewable,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Naphtha,NINTH,14_02_construction,07_03_naphtha,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Natural gas,NINTH,14_02_construction,08_01_natural_gas,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Other biomass,NINTH,14_02_construction,15_05_other_biomass,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Other bituminous coal,NINTH,14_02_construction,01_x_thermal_coal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Other liquid biofuels,NINTH,14_02_construction,16_08_other_liquid_biofuels,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Construction,Other products,NINTH,14_02_construction,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Other sources,NINTH,14_02_construction,16_09_other_sources,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Construction,Peat,NINTH,14_02_construction,03_peat,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Construction,Refinery gas not liquefied,NINTH,14_02_construction,07_10_refinery_gas_not_liquefied,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Anthracite,NINTH,14_03_manufacturing,01_x_thermal_coal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Aviation gasoline,NINTH,14_03_manufacturing,07_02_aviation_gasoline,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,BKB and PB,NINTH,14_03_manufacturing,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Bagasse,NINTH,14_03_manufacturing,15_02_bagasse,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Bio jet kerosene,NINTH,14_03_manufacturing,16_07_bio_jet_kerosene,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Biodiesel,NINTH,14_03_manufacturing,16_06_biodiesel,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Biogas,NINTH,14_03_manufacturing,16_01_biogas,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Biogasoline,NINTH,14_03_manufacturing,16_05_biogasoline,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Bitumen,NINTH,14_03_manufacturing,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Black liquor,NINTH,14_03_manufacturing,15_04_black_liquor,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Blast furnace gas,NINTH,14_03_manufacturing,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Charcoal,NINTH,14_03_manufacturing,15_03_charcoal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Coal nonspecified,NINTH,14_03_manufacturing,01_coal_unallocated,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Coal tar,NINTH,14_03_manufacturing,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Coke oven coke,NINTH,14_03_manufacturing,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Coke oven gas,NINTH,14_03_manufacturing,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Electricity,NINTH,14_03_manufacturing,17_electricity,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Ethane,NINTH,14_03_manufacturing,07_11_ethane,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Fuel oil,NINTH,14_03_manufacturing,07_08_fuel_oil,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Fuelwood and woodwaste,NINTH,14_03_manufacturing,15_01_fuelwood_and_woodwaste,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Gas and diesel oil,NINTH,14_03_manufacturing,07_07_gas_diesel_oil,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Gas coke,NINTH,14_03_manufacturing,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Gasoline type jet fuel,NINTH,14_03_manufacturing,07_x_jet_fuel,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Heat,NINTH,14_03_manufacturing,18_heat,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Hydrogen,NINTH,14_03_manufacturing,16_x_hydrogen,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Industrial waste,NINTH,14_03_manufacturing,16_02_industrial_waste,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Kerosene,NINTH,14_03_manufacturing,07_06_kerosene,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Kerosene type jet fuel,NINTH,14_03_manufacturing,07_x_jet_fuel,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,LPG,NINTH,14_03_manufacturing,07_09_lpg,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Lignite,NINTH,14_03_manufacturing,01_05_lignite,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Lubricants,NINTH,14_03_manufacturing,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Municipal solid waste non renewable,NINTH,14_03_manufacturing,16_04_municipal_solid_waste_nonrenewable,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Municipal solid waste renewable,NINTH,14_03_manufacturing,16_03_municipal_solid_waste_renewable,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Naphtha,NINTH,14_03_manufacturing,07_03_naphtha,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Natural gas,NINTH,14_03_manufacturing,08_01_natural_gas,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Other biomass,NINTH,14_03_manufacturing,15_05_other_biomass,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Other biomass,NINTH,14_03_manufacturing,15_solid_biomass_unallocated,extra_factorised_relationship,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Other bituminous coal,NINTH,14_03_manufacturing,01_x_thermal_coal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Other liquid biofuels,NINTH,14_03_manufacturing,16_08_other_liquid_biofuels,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Other products,NINTH,14_03_manufacturing,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Other recovered gases,NINTH,14_03_manufacturing,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Other sources,NINTH,14_03_manufacturing,16_09_other_sources,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Paraffin waxes,NINTH,14_03_manufacturing,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Patent fuel,NINTH,14_03_manufacturing,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,PetProd nonspecified,NINTH,14_03_manufacturing,07_petroleum_products_unallocated,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Petroleum coke,NINTH,14_03_manufacturing,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Refinery gas not liquefied,NINTH,14_03_manufacturing,07_10_refinery_gas_not_liquefied,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,Sub bituminous coal,NINTH,14_03_manufacturing,01_x_thermal_coal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing,White spirit SBP,NINTH,14_03_manufacturing,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Anthracite,NINTH,14_03_02_chemical_incl_petrochemical,01_x_thermal_coal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Aviation gasoline,NINTH,14_03_02_chemical_incl_petrochemical,07_02_aviation_gasoline,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,BKB and PB,NINTH,14_03_02_chemical_incl_petrochemical,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Bagasse,NINTH,14_03_02_chemical_incl_petrochemical,15_02_bagasse,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Bio jet kerosene,NINTH,14_03_02_chemical_incl_petrochemical,16_07_bio_jet_kerosene,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Biodiesel,NINTH,14_03_02_chemical_incl_petrochemical,16_06_biodiesel,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Biogas,NINTH,14_03_02_chemical_incl_petrochemical,16_01_biogas,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Biogasoline,NINTH,14_03_02_chemical_incl_petrochemical,16_05_biogasoline,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Bitumen,NINTH,14_03_02_chemical_incl_petrochemical,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Black liquor,NINTH,14_03_02_chemical_incl_petrochemical,15_04_black_liquor,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Blast furnace gas,NINTH,14_03_02_chemical_incl_petrochemical,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Charcoal,NINTH,14_03_02_chemical_incl_petrochemical,15_03_charcoal,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Coal nonspecified,NINTH,14_03_02_chemical_incl_petrochemical,01_coal_unallocated,current_relationship_not_compiled,zero_only
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Coal tar,NINTH,14_03_02_chemical_incl_petrochemical,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Coke oven coke,NINTH,14_03_02_chemical_incl_petrochemical,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Coke oven gas,NINTH,14_03_02_chemical_incl_petrochemical,02_coal_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Coking coal,NINTH,14_03_02_chemical_incl_petrochemical,01_01_coking_coal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Crude oil,NINTH,14_03_02_chemical_incl_petrochemical,06_01_crude_oil,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Electricity,NINTH,14_03_02_chemical_incl_petrochemical,17_electricity,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Ethane,NINTH,14_03_02_chemical_incl_petrochemical,07_11_ethane,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Fuel oil,NINTH,14_03_02_chemical_incl_petrochemical,07_08_fuel_oil,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Fuelwood and woodwaste,NINTH,14_03_02_chemical_incl_petrochemical,15_01_fuelwood_and_woodwaste,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Gas and diesel oil,NINTH,14_03_02_chemical_incl_petrochemical,07_07_gas_diesel_oil,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Gas works gas,NINTH,14_03_02_chemical_incl_petrochemical,08_03_gas_works_gas,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Gasoline type jet fuel,NINTH,14_03_02_chemical_incl_petrochemical,07_x_jet_fuel,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Geothermal,NINTH,14_03_02_chemical_incl_petrochemical,11_geothermal,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Heat,NINTH,14_03_02_chemical_incl_petrochemical,18_heat,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Hydrogen,NINTH,14_03_02_chemical_incl_petrochemical,16_x_hydrogen,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Industrial waste,NINTH,14_03_02_chemical_incl_petrochemical,16_02_industrial_waste,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Kerosene,NINTH,14_03_02_chemical_incl_petrochemical,07_06_kerosene,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Kerosene type jet fuel,NINTH,14_03_02_chemical_incl_petrochemical,07_x_jet_fuel,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,LPG,NINTH,14_03_02_chemical_incl_petrochemical,07_09_lpg,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Lignite,NINTH,14_03_02_chemical_incl_petrochemical,01_05_lignite,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Lubricants,NINTH,14_03_02_chemical_incl_petrochemical,07_x_other_petroleum_products,exact_relationship_match,data_valid
leap_to_ninth,NINTH,LEAP,Industry/Manufacturing/Chemical,Motor gasoline,NINTH,14_03_02_chemical_incl_petrochemical,07_01_motor_gasoline,exact_relationship_match,data_valid
