flows,products,is_subtotal,structural_origin,structural_rule_ids,structural_parent_flow,structural_parent_product,rollup_modes,rollup_group_ids
18.02 MAP CHP plants,07.07 Gas/diesel oil,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,07.08 Fuel oil,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,07.09 LPG,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,07.10 Refinery gas (not liquefied),False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,07.16 Petroleum coke,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,07.17 Other products,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,07.99 PetProd nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,08.01 Natural gas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,08.99 Gas nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,15.05 Other biomass,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,16.01 Biogas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,16.02 Industrial waste,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,16.03 Municipal solid waste (renewable),False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,16.04 Municipal solid waste (non-renewable),False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,16.09 Other sources,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.02 MAP CHP plants,16.10 Ammonia,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,01.02 Other bituminous coal,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,01.99 Coal nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,02.01 Coke oven coke,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,02.03 Coke oven gas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,02.04 Blast furnace gas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,02.05 Other recovered gases,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,06.01 Crude oil,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.03 Naphtha,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.06 Kerosene,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.07 Gas/diesel oil,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.08 Fuel oil,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.09 LPG,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.10 Refinery gas (not liquefied),False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.14 Bitumen,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.16 Petroleum coke,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.17 Other products,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,07.99 PetProd nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,08.01 Natural gas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,08.99 Gas nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,10 Hydro,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,11 Geothermal,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,12.01 of which: Photovoltaics,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,14 Wind,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,15.05 Other biomass,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,16.01 Biogas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,16.02 Industrial waste,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,16.03 Municipal solid waste (renewable),False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,16.04 Municipal solid waste (non-renewable),False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,16.09 Other sources,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.03 AP electricity plants,18 Heat,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,01.02 Other bituminous coal,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,01.03 Sub-bituminous coal,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,01.05 Lignite,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,01.99 Coal nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,02.03 Coke oven gas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,02.04 Blast furnace gas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,07.03 Naphtha,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,07.07 Gas/diesel oil,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,07.08 Fuel oil,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,07.10 Refinery gas (not liquefied),False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,07.16 Petroleum coke,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,07.17 Other products,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,07.99 PetProd nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,08.01 Natural gas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,08.99 Gas nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,11 Geothermal,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,15.05 Other biomass,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,16.01 Biogas,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,16.02 Industrial waste,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,16.03 Municipal solid waste (renewable),False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,16.04 Municipal solid waste (non-renewable),False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,16.08 Other liquid biofuels,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
18.04 AP CHP plants,16.09 Other sources,False,active_mapping,ninth_pairs_to_esto_pairs,18 Electricity output in GWh,,,
19 Heat output in PJ,07.08 Fuel oil,True,active_mapping,ninth_pairs_to_esto_pairs,,,,
19 Heat output in PJ,08.01 Natural gas,True,active_mapping,ninth_pairs_to_esto_pairs,,,,
19 Heat output in PJ,16.01 Biogas,True,active_mapping,ninth_pairs_to_esto_pairs,,,,
19 Heat output in PJ,16.03 Municipal solid waste (renewable),True,active_mapping,ninth_pairs_to_esto_pairs,,,,
19 Heat output in PJ,16.04 Municipal solid waste (non-renewable),True,active_mapping,ninth_pairs_to_esto_pairs,,,,
19 Heat output in PJ,16.09 Other sources,True,active_mapping,ninth_pairs_to_esto_pairs,,,,
19 Heat output in PJ,16.10 Ammonia,True,active_mapping,ninth_pairs_to_esto_pairs,,,,
19 Heat output in PJ,17 Electricity,True,active_mapping,ninth_pairs_to_esto_pairs,,,,
19.01 MAP CHP plants,01.02 Other bituminous coal,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,01.03 Sub-bituminous coal,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,01.04 Anthracite,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,01.99 Coal nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,06.05 Other hydrocarbons,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,07.06 Kerosene,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,07.07 Gas/diesel oil,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,07.08 Fuel oil,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,07.10 Refinery gas (not liquefied),False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,07.16 Petroleum coke,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,07.17 Other products,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,07.99 PetProd nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,08.01 Natural gas,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,08.99 Gas nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,09 Nuclear,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,15.05 Other biomass,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,16.01 Biogas,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,16.02 Industrial waste,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,16.03 Municipal solid waste (renewable),False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,16.04 Municipal solid waste (non-renewable),False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,16.09 Other sources,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.01 MAP CHP plants,16.10 Ammonia,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,01.02 Other bituminous coal,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,01.99 Coal nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,06.05 Other hydrocarbons,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,07.06 Kerosene,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,07.07 Gas/diesel oil,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,07.08 Fuel oil,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,07.10 Refinery gas (not liquefied),False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,07.16 Petroleum coke,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,07.99 PetProd nonspecified,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
19.02 MAP heat plants,08.01 Natural gas,False,active_mapping,ninth_pairs_to_esto_pairs,19 Heat output in PJ,,,
